Problem,Category,Confidence Score
REquires new screen. Altered brightness to make it easy to use until it is repaired.,Display/Screen Issues,0.30156317353248596
Phone water damaged yesterday. Recommended more time needed to dry out phone in a container with rice.,Liquid/Water Damage,0.3444492518901825
simcard slot wouldn't open. Used paper clip to open.,Missing Parts,0.09359440952539444
Qqchose s'est détaché à l'intérieur. Tel ne fct plus mais répondeur fonctionne.,Missing Parts,0.15378819406032562
"Problème de transfert de fichiers entre Smartphone et PC, résolu via un adaptateur USB-C.",Connectivity Problems,0.2189725637435913
QR scanner geinstalleerd en toegelicht.,Remote Control or Signal Transmission Issue,0.05602949485182762
Netwerk verbinding opnieuw ingesteld en toegelicht.,Dispensing/Filling Issues,0.08058576285839081
WhatsApp toepassing (foto invoegen) en toegelicht.,Incorrect Assembly,0.11055412888526917
Kleurinstellingen uitgevoerd en toegelicht.,Incorrect Assembly,0.05158677324652672
Inloggegevens van een toepassing (Lets Oostende) ingevoerd en toegelicht.,Incorrect Assembly,0.09090439975261688
screen costs 2000kr - too much for repair to be economical. screen costs 2000kr - too much for repair to be economical.,Display/Screen Issues,0.1076308935880661
"suppression appli énergivores, réinstallation appli BMW.",Mechanical Blockage in Moving Parts,0.11338281631469727
Programmation alarme.,CD/DVD Drive or Media Reader Issue,0.0877048522233963
Inversion des couleurs OK.,Alignment/Calibration Issues,0.07837232202291489
"téléphone immergé. la personne aimerait récupérer les photos dessus. tests à poursuivre, Pierre prend le tél.",Overheating,0.09505707770586014
Phone blocking emails. Hotmail email security settings reset. Advice given about software settings.,Unknown/Unspecified Problem,0.08005894720554352
Advised to return under warranty as a button was stuck. Customer has done that.,Unknown/Unspecified Problem,0.09007953852415085
Screen replacement.,Display/Screen Issues,0.2066292017698288
battery replacement back cover replacement.,Wear and Tear/End of Life,0.1566333919763565
Téléphone Apple ayant un problème de batterie ? Diagnostic : remplacer écran - batterie face arrière à acheter pour une prochaine séance.,Display/Screen Issues,0.27573153376579285
"Not turning on , need to recover the data. Suspect dead battery.",Battery/Charging Issues,0.20288941264152527
Ecran clignote Nettoyage intérieur effectué.,Remote Control or Signal Transmission Issue,0.11330444365739822
Ecran supérieur ne fonctionne pas Besoin de remplacer l'écran.,Missing Parts,0.1885400265455246
"08 - figé car bouton arrêt bloqué. À l'intérieur, vis cassées, batterie gonflée, impossible d'ouvrir.",Physical/Structural Damage,0.17766523361206055
"Replace screed, Returning Customer previously advised on correct screen to purchase. Followed the guide fro iFixit.com https://www.ifixit.com/Device/Blackberry_KeyOne.",Display/Screen Issues,0.31633254885673523
Button are not working.,Missing Parts,0.097978375852108
Samen de handleiding doorgenomen.,Unknown/Unspecified Problem,0.14561428129673004
Extend memory of Android phone into SD card. Gave advice on how to clear app storage data and set camera app to save new images to SD card. Also cleared recycle bin.,Dispensing/Filling Issues,0.09066811949014664
"Speaker volume is low when using it as a phone. Settings checked, phone opened to check speaker. May need new speaker.",Audio/Sound Problems,0.25084370374679565
Commande d'une nouvelle batterie suite à la confirmation de défaillance par le technicien du repair café.,Battery/Charging Issues,0.06870049238204956
Charge port issue.,Battery/Charging Issues,0.200887069106102
Fixed ability to show pictures.,Display/Screen Issues,0.19918639957904816
Accessibility voice control feature had been turned on accidently - googled description and found that it could be disabled by pressing both volume control buttons at the same time for 3 secs.,Incorrect Assembly,0.1048145443201065
"The participant had two phones of the same model, one of which had a shattered screen, the other had a bad battery life. He wanted to put the good battery into the phone with the good screen. We had a repairer with the right skillset, but did not have the glue needed for replacing the screen. We will source the glue and see if it can be repaired at the next Restart party.",Missing Parts,0.19501200318336487
"The participant needed assistance to undertand and fix why a mic request came up in the texting filed for messages, not the keyboard. It needed a Gboard plug-in keyboard turned on and selected to be a deafult keyboard. Problem was solved. The participant had had the same problem before, and someone else had helped them solve it, but they did not know the root of it.",Unknown/Unspecified Problem,0.13920241594314575
Spare part ordered.,Missing Parts,0.12358812242746353
Vitre arrière cassée -> remplacée.,Dispensing/Filling Issues,0.20292332768440247
ne charge plus.,Battery/Charging Issues,0.1694321632385254
écran cassé -> remplacé.,Dispensing/Filling Issues,0.11223966628313065
besoin de changement d'écran trop chers.,Missing Parts,0.09322553128004074
Needs the charging port replacement. Easy fix - Replaced USB socket.,Missing Parts,0.30570805072784424
Carte interne morte le GSM est irréparable.,Missing Parts,0.15211190283298492
"Unit overheated, now dead. Taking around 200mA only on charge. Not able to switch on using any key combination. Time short. User advised to charge over-night and seek professional help is not starting.",Overheating,0.452993780374527
no data.,Unknown/Unspecified Problem,0.17266565561294556
no data.,Unknown/Unspecified Problem,0.17266565561294556
Not charging.,Battery/Charging Issues,0.2250618040561676
volume controls stuck.,Audio/Sound Problems,0.11530989408493042
needs software update - referred to repair directory to find local repairer.,Software/Firmware Issues,0.36189836263656616
Le visiteur souhaite que les photos de son GSM soient transférées sur son PC pour sauvegarde. Trop d'attente pour le visiteur. N'attend pas.,Unknown/Unspecified Problem,0.08368976414203644
Changement de la carte SIM.,Dispensing/Filling Issues,0.09086566418409348
Phone Not charging + not picking up emails,Battery/Charging Issues,0.4079219102859497
Mobile Phone Power button not working,Battery/Charging Issues,0.14570429921150208
Phone Headphone socket broken (intermittant contact on poles of plug),Missing Parts,0.1731604039669037
mobile phone,Loose Connections,0.08691900968551636
The screen is always black,Display/Screen Issues,0.4214373826980591
Home' keyboard cannot work,Unsafe to Use,0.09954819083213806
mobile phone Software playing up,Software/Firmware Issues,0.1968885362148285
Phone Not working,Missing Parts,0.11759623140096664
Phone Ipod doesnt work,Audio/Sound Problems,0.1715255230665207
Mobile Phone Volume switch is broken and has a mind of its own,Missing Parts,0.26955342292785645
"Sony Experai Z and HTC sense Sony experia z1, is not charging htc sence not charging",Battery/Charging Issues,0.42153969407081604
"Mobile Phone Speaker has stopped working, and was not fixed with a 'factory reset'. (sound now works with earphones plugged in",Audio/Sound Problems,0.6097823977470398
iPhone,Unknown/Unspecified Problem,0.056713398545980453
Mobile Phone,Loose Connections,0.11677420139312744
mobile phone,Loose Connections,0.08691900968551636
Smart Phone Needs new screen,Display/Screen Issues,0.42718544602394104
Mobile Phone,Loose Connections,0.11677420139312744
Mobile Phone Broken screen and touch,Display/Screen Issues,0.2997986674308777
Mobile Phone Broken Screen,Display/Screen Issues,0.4983192980289459
Telephone,Loose Connections,0.07771196961402893
Phone ??,Unknown/Unspecified Problem,0.19145365059375763
Phone Doesn't switch on,Button/Switch/Control Issues,0.11457771062850952
Phone Doesn't switch on,Button/Switch/Control Issues,0.11457771062850952
Mobile phone Smashed screen,Display/Screen Issues,0.5063033699989319
Setting disapeared on email,Missing Parts,0.12822134792804718
iPhone 6s won't come on,Missing Parts,0.06386885046958923
phone not working,Missing Parts,0.09986420720815659
phone not working,Missing Parts,0.09986420720815659
Phone Usb port socket on mobile phone required soldering,Battery/Charging Issues,0.07076390832662582
Phone head phone jack does not go all the way,Missing Parts,0.2501107156276703
corded phone not working,Connectivity Problems,0.2256464809179306
phone no ringing,Audio/Sound Problems,0.2377968579530716
Mobile phone Icon problem,Aesthetic Issues,0.3057369887828827
mobile phone problem with sim transfer,Connectivity Problems,0.14942046999931335
phone keypads sticky,Sealing/Adhesion Problems,0.12335114181041718
iPhone screen fallen out,Display/Screen Issues,0.2896629571914673
phone won't turn on,Display/Screen Issues,0.09777543693780899
social media knowledge required,Missing Parts,0.0515049584209919
Phone Crackling on the line. Tested on church telephone- no fault identified,Unknown/Unspecified Problem,0.22014181315898895
phone not booting properly,Software/Firmware Issues,0.0702352523803711
Phone Wire broken into handset,Missing Parts,0.23044003546237946
Mobile Phone Coming undone,Missing Parts,0.3867361843585968
Samsung mini blue pinging noise from link to internet wifi,Connectivity Problems,0.27362725138664246
Samsung S4 Wifi switch not working,Connectivity Problems,0.33743980526924133
Mobile phone Won't turn on,Connectivity Problems,0.16774198412895203
power socket problem?,Unknown/Unspecified Problem,0.28693461418151855
Telephone Receiver,Remote Control or Signal Transmission Issue,0.2053535282611847
buttons stick,Button/Switch/Control Issues,0.24723440408706665
mobile phone can't get additional memory to work,Compatibility Issues,0.11575306206941605
garmin/phone bluetooth problem,Connectivity Problems,0.3624417781829834
phone put into washing machine,Dispensing/Filling Issues,0.07901729643344879
My son dropped my phone on the floor and since then it stopped working. Only works when plugged in.,Unknown/Unspecified Problem,0.0964093878865242
slow running. Software fix.,Software/Firmware Issues,0.11145983636379242
"Two Apps on phone for QR codes, either not working or not using them properly. One App not working, showed customer how to use the other.",Unknown/Unspecified Problem,0.09944301843643188
cant forward sms messages.,Remote Control or Signal Transmission Issue,0.11646964401006699
Water damaged mobile phone with a screen unusable. Advice was given about a better way to fix the issue.,Display/Screen Issues,0.2991396188735962
attach new screensaver.,Display/Screen Issues,0.06025796756148338
email syncronise.,Remote Control or Signal Transmission Issue,0.16478490829467773
Cracked screen.,Display/Screen Issues,0.2840946912765503
No longer working.,Unsafe to Use,0.1641286462545395
Old and unused for a while.,Wear and Tear/End of Life,0.1130315437912941
Not working-unused for a while.,Unknown/Unspecified Problem,0.13153709471225739
Advice requested on setting favourites / bookmarks.,Dispensing/Filling Issues,0.07040254026651382
phone smashed screen watn to use it for parts. samsung ipad has slowed down.,Display/Screen Issues,0.15441203117370605
Unable to use video facility.,Unsafe to Use,0.16631527245044708
Advice on adjusting font size.,Alignment/Calibration Issues,0.13412386178970337
Comes on but not charging.,Battery/Charging Issues,0.2724800705909729
data needs to be transferred from old phone to new phone.,Transformer Issues,0.10887517780065536
"Flat battery, general functioning.",Loose Connections,0.13206739723682404
The charger port got mangled as i took the charger out.,Missing Parts,0.210150346159935
waterlogged.,Liquid/Water Damage,0.5198585987091064
Screen issues.,Display/Screen Issues,0.44241270422935486
The back glass on my one plus 9 pro had cracked dropped it.,Physical/Structural Damage,0.13135962188243866
camera cracked.,Physical/Structural Damage,0.17060625553131104
stuck sim tray found after purchase.,Software/Firmware Issues,0.06636187434196472
Not working. Advice given.,Unknown/Unspecified Problem,0.07772571593523026
Assitnace to remove photos from phone.,Alignment/Calibration Issues,0.07676885277032852
Screen on mobile phone broken. Just a glass screen protector! The actual LED screen and touch digitiser seem to be fine!,Missing Parts,0.31066444516181946
Needs new screen.,Display/Screen Issues,0.41604122519493103
Not working.,Unsafe to Use,0.09928582608699799
Sim Card Stuck in drawer. Sm Tray removed- Release mechanism now ok. Advice given.,Missing Parts,0.2484123706817627
Cannot access fitbit.,Connectivity Problems,0.11709702014923096
The software.,Software/Firmware Issues,0.10128261893987656
Sound volume suddenly dropped despite settings showing volume correct.,Audio/Sound Problems,0.3225474953651428
Software Fault.,Software/Firmware Issues,0.3067208230495453
cant hear phone ring.,Audio/Sound Problems,0.35502663254737854
Samsung old model-needs cable and deleting old data.,Connectivity Problems,0.1389869600534439
"When I want to type a message the keyboard keeps changing from qwerty & I don't know how to change. skill transfer, very simple fix, glad to have done it.",Transformer Issues,0.13586758077144623
Speaker Not Working on Phone cell ! Cleaned & Advise Given !,Audio/Sound Problems,0.3816870450973511
Not Working ! Cleaned And Advise Given !,Missing Parts,0.13960915803909302
Speaker Very Quiet ! Cleaned And Advise Given !,Audio/Sound Problems,0.16168905794620514
